forecast,realized,date,asset_id,model
-0.011323787271976471,-0.021551999999999998,2023-11-08,17005,timesfm-2.5-xreg-252
-0.0009684131946414709,0.004507000000000001,2023-11-08,17478,timesfm-2.5-xreg-252
-0.0016569684958085418,0.002427,2023-11-08,17778,timesfm-2.5-xreg-252
0.0024821662809699774,0.006211,2023-11-08,17830,timesfm-2.5-xreg-252
-0.0016523281810805202,-0.004052,2023-11-08,18163,timesfm-2.5-xreg-252
0.04499928653240204,-0.031696,2023-11-08,18312,timesfm-2.5-xreg-252
-0.005964735988527536,-0.001946,2023-11-08,18411,timesfm-2.5-xreg-252
-0.015275063924491405,-0.000626,2023-11-08,18542,timesfm-2.5-xreg-252
-0.023409418761730194,0.00015199999999999998,2023-11-08,19350,timesfm-2.5-xreg-252
-0.008030843921005726,0.002286,2023-11-08,19393,timesfm-2.5-xreg-252
-0.009409737773239613,0.001994,2023-11-08,19561,timesfm-2.5-xreg-252
-0.002224593423306942,-0.000833,2023-11-08,20482,timesfm-2.5-xreg-252
-0.0028869803063571453,-0.012396,2023-11-08,21178,timesfm-2.5-xreg-252
0.0017222898313775659,-0.01396,2023-11-08,21936,timesfm-2.5-xreg-252
-0.00411293376237154,-0.003845,2023-11-08,22111,timesfm-2.5-xreg-252
-0.003211925271898508,0.003646,2023-11-08,22752,timesfm-2.5-xreg-252
-0.010888475924730301,-0.016621999999999998,2023-11-08,24205,timesfm-2.5-xreg-252
-0.007990652695298195,-0.015636999999999998,2023-11-08,24766,timesfm-2.5-xreg-252
0.007781730033457279,-0.0012640000000000001,2023-11-08,26403,timesfm-2.5-xreg-252
-0.0041060615330934525,-0.010505,2023-11-08,27959,timesfm-2.5-xreg-252
-0.008500677533447742,-0.001662,2023-11-08,38703,timesfm-2.5-xreg-252
-0.008954369463026524,-0.000942,2023-11-08,39642,timesfm-2.5-xreg-252
-0.0006634630844928324,-0.000393,2023-11-08,40539,timesfm-2.5-xreg-252
-0.0005495348596014082,-0.004592,2023-11-08,43449,timesfm-2.5-xreg-252
0.006669890601187944,0.014333,2023-11-08,44644,timesfm-2.5-xreg-252
0.0007696102256886661,0.010487,2023-11-08,45751,timesfm-2.5-xreg-252
-0.0005851212190464139,0.004730000000000001,2023-11-08,47896,timesfm-2.5-xreg-252
-0.008375683799386024,0.002591,2023-11-08,48725,timesfm-2.5-xreg-252
