forecast,realized,date,asset_id,model
0.0,-0.011000000000000001,2023-01-18,ME3 BM3,zero
0.0,-0.0195,2023-01-18,ME3 BM4,zero
0.0,-0.0227,2023-01-18,ME3 BM5,zero
0.0,-0.0111,2023-01-18,ME4 BM1,zero
0.0,-0.013500000000000002,2023-01-18,ME4 BM2,zero
0.0,-0.014499999999999999,2023-01-18,ME4 BM3,zero
0.0,-0.0166,2023-01-18,ME4 BM4,zero
0.0,-0.022400000000000003,2023-01-18,ME4 BM5,zero
0.0,-0.0128,2023-01-18,BIG LoBM,zero
0.0,-0.0174,2023-01-18,ME5 BM2,zero
0.0,-0.0168,2023-01-18,ME5 BM3,zero
0.0,-0.020099999999999996,2023-01-18,ME5 BM4,zero
0.0,-0.019299999999999998,2023-01-18,BIG HiBM,zero
0.0,-0.0124,2023-01-19,SMALL LoBM,zero
0.0,-0.010700000000000001,2023-01-19,ME1 BM2,zero
0.0,-0.013600000000000001,2023-01-19,ME1 BM3,zero
0.0,-0.011399999999999999,2023-01-19,ME1 BM4,zero
0.0,-0.004,2023-01-19,SMALL HiBM,zero
0.0,-0.0159,2023-01-19,ME2 BM1,zero
0.0,-0.012199999999999999,2023-01-19,ME2 BM2,zero
0.0,-0.0116,2023-01-19,ME2 BM3,zero
0.0,-0.0116,2023-01-19,ME2 BM4,zero
0.0,-0.0016,2023-01-19,ME2 BM5,zero
0.0,-0.0195,2023-01-19,ME3 BM1,zero
0.0,-0.0113,2023-01-19,ME3 BM2,zero
0.0,-0.009399999999999999,2023-01-19,ME3 BM3,zero
0.0,-0.0052,2023-01-19,ME3 BM4,zero
0.0,-0.0021,2023-01-19,ME3 BM5,zero
0.0,-0.0176,2023-01-19,ME4 BM1,zero
0.0,-0.015,2023-01-19,ME4 BM2,zero
0.0,-0.011000000000000001,2023-01-19,ME4 BM3,zero
0.0,-0.008100000000000001,2023-01-19,ME4 BM4,zero
0.0,-0.006,2023-01-19,ME4 BM5,zero
0.0,-0.0103,2023-01-19,BIG LoBM,zero
0.0,-0.0034000000000000002,2023-01-19,ME5 BM2,zero
0.0,-0.009399999999999999,2023-01-19,ME5 BM3,zero
0.0,-0.004,2023-01-19,ME5 BM4,zero
0.0,-0.004,2023-01-19,BIG HiBM,zero
0.0,0.0278,2023-01-20,SMALL LoBM,zero
0.0,0.0218,2023-01-20,ME1 BM2,zero
0.0,0.0194,2023-01-20,ME1 BM3,zero
0.0,0.0207,2023-01-20,ME1 BM4,zero
0.0,0.0116,2023-01-20,SMALL HiBM,zero
0.0,0.0263,2023-01-20,ME2 BM1,zero
0.0,0.021099999999999997,2023-01-20,ME2 BM2,zero
0.0,0.0194,2023-01-20,ME2 BM3,zero
0.0,0.0144,2023-01-20,ME2 BM4,zero
0.0,0.016,2023-01-20,ME2 BM5,zero
0.0,0.022400000000000003,2023-01-20,ME3 BM1,zero
0.0,0.0178,2023-01-20,ME3 BM2,zero
0.0,0.0175,2023-01-20,ME3 BM3,zero
0.0,0.0131,2023-01-20,ME3 BM4,zero
0.0,0.019799999999999998,2023-01-20,ME3 BM5,zero
0.0,0.0231,2023-01-20,ME4 BM1,zero
0.0,0.02,2023-01-20,ME4 BM2,zero
0.0,0.0174,2023-01-20,ME4 BM3,zero
0.0,0.0189,2023-01-20,ME4 BM4,zero
0.0,0.0245,2023-01-20,ME4 BM5,zero
0.0,0.0263,2023-01-20,BIG LoBM,zero
0.0,0.0116,2023-01-20,ME5 BM2,zero
0.0,0.015700000000000002,2023-01-20,ME5 BM3,zero
0.0,0.0109,2023-01-20,ME5 BM4,zero
0.0,0.0143,2023-01-20,BIG HiBM,zero
0.0,0.0167,2023-01-23,SMALL LoBM,zero
0.0,0.015700000000000002,2023-01-23,ME1 BM2,zero
0.0,0.009399999999999999,2023-01-23,ME1 BM3,zero
0.0,0.0097,2023-01-23,ME1 BM4,zero
0.0,0.004699999999999999,2023-01-23,SMALL HiBM,zero
0.0,0.0204,2023-01-23,ME2 BM1,zero
0.0,0.019,2023-01-23,ME2 BM2,zero
0.0,0.0128,2023-01-23,ME2 BM3,zero
0.0,0.0076,2023-01-23,ME2 BM4,zero
0.0,0.005600000000000001,2023-01-23,ME2 BM5,zero
0.0,0.023,2023-01-23,ME3 BM1,zero
0.0,0.0168,2023-01-23,ME3 BM2,zero
0.0,0.0108,2023-01-23,ME3 BM3,zero
0.0,0.009899999999999999,2023-01-23,ME3 BM4,zero
0.0,0.0087,2023-01-23,ME3 BM5,zero
0.0,0.021099999999999997,2023-01-23,ME4 BM1,zero
0.0,0.013500000000000002,2023-01-23,ME4 BM2,zero
0.0,0.0106,2023-01-23,ME4 BM3,zero
0.0,0.0118,2023-01-23,ME4 BM4,zero
0.0,0.0126,2023-01-23,ME4 BM5,zero
0.0,0.0169,2023-01-23,BIG LoBM,zero
0.0,0.0088,2023-01-23,ME5 BM2,zero
0.0,0.010700000000000001,2023-01-23,ME5 BM3,zero
0.0,0.0053,2023-01-23,ME5 BM4,zero
0.0,0.0089,2023-01-23,BIG HiBM,zero
0.0,0.0098,2023-01-24,SMALL LoBM,zero
0.0,0.0011,2023-01-24,ME1 BM2,zero
0.0,0.01,2023-01-24,ME1 BM3,zero
0.0,-0.0002,2023-01-24,ME1 BM4,zero
0.0,-0.0027,2023-01-24,SMALL HiBM,zero
0.0,-0.0088,2023-01-24,ME2 BM1,zero
0.0,-0.0015,2023-01-24,ME2 BM2,zero
0.0,0.0002,2023-01-24,ME2 BM3,zero
0.0,0.0011,2023-01-24,ME2 BM4,zero
0.0,-0.0048,2023-01-24,ME2 BM5,zero
0.0,-0.0092,2023-01-24,ME3 BM1,zero
0.0,-0.0055000000000000005,2023-01-24,ME3 BM2,zero
0.0,-0.0023,2023-01-24,ME3 BM3,zero
0.0,-0.002,2023-01-24,ME3 BM4,zero
0.0,-0.0034999999999999996,2023-01-24,ME3 BM5,zero
0.0,-0.0072,2023-01-24,ME4 BM1,zero
0.0,-0.0038,2023-01-24,ME4 BM2,zero
0.0,-0.0008,2023-01-24,ME4 BM3,zero
0.0,-0.0039000000000000003,2023-01-24,ME4 BM4,zero
0.0,-0.0028000000000000004,2023-01-24,ME4 BM5,zero
0.0,-0.0016,2023-01-24,BIG LoBM,zero
0.0,-0.0017000000000000001,2023-01-24,ME5 BM2,zero
0.0,0.0,2023-01-24,ME5 BM3,zero
0.0,0.0028000000000000004,2023-01-24,ME5 BM4,zero
0.0,0.0001,2023-01-24,BIG HiBM,zero
0.0,-0.005,2023-01-25,SMALL LoBM,zero
0.0,0.0013,2023-01-25,ME1 BM2,zero
0.0,0.0052,2023-01-25,ME1 BM3,zero
0.0,0.004,2023-01-25,ME1 BM4,zero
0.0,0.0013,2023-01-25,SMALL HiBM,zero
0.0,-0.0015,2023-01-25,ME2 BM1,zero
0.0,0.0031,2023-01-25,ME2 BM2,zero
0.0,0.0037,2023-01-25,ME2 BM3,zero
0.0,0.006999999999999999,2023-01-25,ME2 BM4,zero
0.0,0.0011,2023-01-25,ME2 BM5,zero
0.0,-0.0033,2023-01-25,ME3 BM1,zero
0.0,0.0022,2023-01-25,ME3 BM2,zero
0.0,0.0029,2023-01-25,ME3 BM3,zero
0.0,0.0052,2023-01-25,ME3 BM4,zero
0.0,0.0049,2023-01-25,ME3 BM5,zero
0.0,-0.0011,2023-01-25,ME4 BM1,zero
0.0,0.0006,2023-01-25,ME4 BM2,zero
0.0,0.0034000000000000002,2023-01-25,ME4 BM3,zero
0.0,0.0073,2023-01-25,ME4 BM4,zero
0.0,0.0039000000000000003,2023-01-25,ME4 BM5,zero
0.0,-0.0031,2023-01-25,BIG LoBM,zero
0.0,-0.0026,2023-01-25,ME5 BM2,zero
0.0,0.0049,2023-01-25,ME5 BM3,zero
0.0,0.0029,2023-01-25,ME5 BM4,zero
0.0,0.0108,2023-01-25,BIG HiBM,zero
0.0,0.0014000000000000002,2023-01-26,SMALL LoBM,zero
0.0,-0.0003,2023-01-26,ME1 BM2,zero
0.0,-0.0011,2023-01-26,ME1 BM3,zero
0.0,0.0039000000000000003,2023-01-26,ME1 BM4,zero
0.0,-0.001,2023-01-26,SMALL HiBM,zero
0.0,0.006500000000000001,2023-01-26,ME2 BM1,zero
0.0,0.0091,2023-01-26,ME2 BM2,zero
0.0,0.006999999999999999,2023-01-26,ME2 BM3,zero
0.0,-0.0003,2023-01-26,ME2 BM4,zero
0.0,0.0072,2023-01-26,ME2 BM5,zero
