forecast,realized,date,asset_id,model
-0.008944561704993248,-0.004668,2022-01-03,10107,timesfm-2.5-xreg-252
-0.003522924380376935,0.025004,2022-01-03,14593,timesfm-2.5-xreg-252
-0.005397721193730831,-0.017147,2022-01-04,10107,timesfm-2.5-xreg-252
0.026153063401579857,-0.012692,2022-01-04,14593,timesfm-2.5-xreg-252
-0.01722540520131588,-0.038388,2022-01-05,10107,timesfm-2.5-xreg-252
-0.013130825012922287,-0.0266,2022-01-05,14593,timesfm-2.5-xreg-252
-0.03820350393652916,-0.007902,2022-01-06,10107,timesfm-2.5-xreg-252
-0.027192359790205956,-0.016693,2022-01-06,14593,timesfm-2.5-xreg-252
-0.008212304674088955,0.00051,2022-01-07,10107,timesfm-2.5-xreg-252
-0.016944264993071556,0.000988,2022-01-07,14593,timesfm-2.5-xreg-252
