forecast,realized,date,asset_id,model
0.0,0.017717,2022-01-14,10107,zero
0.0,0.004711,2022-01-14,14542,zero
0.0,0.005111,2022-01-14,14593,zero
0.0,0.005732,2022-01-14,84788,zero
0.0,0.017498,2022-01-14,93436,zero
0.0,-0.024339,2022-01-18,10107,zero
0.0,-0.02501,2022-01-18,14542,zero
0.0,-0.018894,2022-01-18,14593,zero
0.0,-0.019863,2022-01-18,84788,zero
0.0,-0.018197,2022-01-18,93436,zero
0.0,0.002247,2022-01-19,10107,zero
0.0,-0.004685,2022-01-19,14542,zero
0.0,-0.021025,2022-01-19,14593,zero
0.0,-0.016477,2022-01-19,84788,zero
0.0,-0.033828,2022-01-19,93436,zero
0.0,-0.005703,2022-01-20,10107,zero
0.0,-0.015816,2022-01-20,14542,zero
0.0,-0.010347,2022-01-20,14593,zero
0.0,-0.029632,2022-01-20,84788,zero
0.0,0.000623,2022-01-20,93436,zero
0.0,-0.018468,2022-01-21,10107,zero
0.0,-0.025576,2022-01-21,14542,zero
0.0,-0.012765,2022-01-21,14593,zero
0.0,-0.059502,2022-01-21,84788,zero
0.0,-0.052566,2022-01-21,93436,zero
0.0,0.001149,2022-01-24,10107,zero
0.0,0.002152,2022-01-24,14542,zero
0.0,-0.004864,2022-01-24,14593,zero
0.0,0.013327,2022-01-24,84788,zero
0.0,-0.014726,2022-01-24,93436,zero
0.0,-0.026588,2022-01-25,10107,zero
0.0,-0.027893,2022-01-25,14542,zero
0.0,-0.011385,2022-01-25,14593,zero
0.0,-0.031534,2022-01-25,84788,zero
0.0,-0.012473,2022-01-25,93436,zero
0.0,0.028493,2022-01-26,10107,zero
0.0,0.019762,2022-01-26,14542,zero
0.0,-0.000563,2022-01-26,14593,zero
0.0,-0.007954,2022-01-26,84788,zero
0.0,0.020699,2022-01-26,93436,zero
0.0,0.010549,2022-01-27,10107,zero
0.0,-0.000921,2022-01-27,14542,zero
0.0,-0.002943,2022-01-27,14593,zero
0.0,0.005509,2022-01-27,84788,zero
0.0,-0.115542,2022-01-27,93436,zero
0.0,0.028082,2022-01-28,10107,zero
0.0,0.032284,2022-01-28,14542,zero
0.0,0.069778,2022-01-28,14593,zero
0.0,0.031084,2022-01-28,84788,zero
0.0,0.020806,2022-01-28,93436,zero
0.0,0.008824,2022-01-31,10107,zero
0.0,0.018073,2022-01-31,14542,zero
0.0,0.026126,2022-01-31,14593,zero
0.0,0.038864,2022-01-31,84788,zero
0.0,0.106776,2022-01-31,93436,zero
0.0009202727272727266,-0.004668,2022-01-03,10107,mean
0.0007777272727272726,0.00273,2022-01-03,14542,mean
0.003422045454545454,0.025004,2022-01-03,14593,mean
-0.0021985909090909087,0.022118,2022-01-03,84788,mean
-0.002937909090909091,0.135317,2022-01-03,93436,mean
0.0009202727272727266,-0.017147,2022-01-04,10107,mean
0.0007777272727272726,-0.004536,2022-01-04,14542,mean
0.003422045454545454,-0.012692,2022-01-04,14593,mean
-0.0021985909090909087,-0.016916,2022-01-04,84788,mean
-0.002937909090909091,-0.041833,2022-01-04,93436,mean
0.0009202727272727266,-0.038388,2022-01-05,10107,mean
0.0007777272727272726,-0.04683,2022-01-05,14542,mean
0.003422045454545454,-0.0266,2022-01-05,14593,mean
-0.0021985909090909087,-0.018893,2022-01-05,84788,mean
-0.002937909090909091,-0.053471,2022-01-05,93436,mean
0.0009202727272727266,-0.007902,2022-01-06,10107,mean
0.0007777272727272726,-0.000745,2022-01-06,14542,mean
0.003422045454545454,-0.016693,2022-01-06,14593,mean
-0.0021985909090909087,-0.006711,2022-01-06,84788,mean
-0.002937909090909091,-0.021523,2022-01-06,93436,mean
0.0009202727272727266,0.00051,2022-01-07,10107,mean
0.0007777272727272726,-0.003973,2022-01-07,14542,mean
0.003422045454545454,0.000988,2022-01-07,14593,mean
-0.0021985909090909087,-0.004288,2022-01-07,84788,mean
-0.002937909090909091,-0.035447,2022-01-07,93436,mean
0.0009202727272727266,0.000732,2022-01-10,10107,mean
0.0007777272727272726,0.011456,2022-01-10,14542,mean
0.003422045454545454,0.000116,2022-01-10,14593,mean
-0.0021985909090909087,-0.00657,2022-01-10,84788,mean
-0.002937909090909091,0.030342,2022-01-10,93436,mean
0.0009202727272727266,0.002259,2022-01-11,10107,mean
0.0007777272727272726,0.010417,2022-01-11,14542,mean
0.003422045454545454,0.016784,2022-01-11,14593,mean
-0.0021985909090909087,0.024002,2022-01-11,84788,mean
-0.002937909090909091,0.005935,2022-01-11,93436,mean
0.0009202727272727266,0.010445,2022-01-12,10107,mean
0.0007777272727272726,0.011645,2022-01-12,14542,mean
0.003422045454545454,0.00257,2022-01-12,14593,mean
-0.0021985909090909087,-0.000937,2022-01-12,84788,mean
-0.002937909090909091,0.03929,2022-01-12,93436,mean
0.0009202727272727266,-0.042323,2022-01-13,10107,mean
0.0007777272727272726,-0.017769,2022-01-13,14542,mean
0.003422045454545454,-0.019028,2022-01-13,14593,mean
-0.0021985909090909087,-0.02417,2022-01-13,84788,mean
-0.002937909090909091,-0.067491,2022-01-13,93436,mean
0.0009202727272727266,0.017717,2022-01-14,10107,mean
0.0007777272727272726,0.004711,2022-01-14,14542,mean
0.003422045454545454,0.005111,2022-01-14,14593,mean
-0.0021985909090909087,0.005732,2022-01-14,84788,mean
-0.002937909090909091,0.017498,2022-01-14,93436,mean
0.0009202727272727266,-0.024339,2022-01-18,10107,mean
0.0007777272727272726,-0.02501,2022-01-18,14542,mean
0.003422045454545454,-0.018894,2022-01-18,14593,mean
-0.0021985909090909087,-0.019863,2022-01-18,84788,mean
-0.002937909090909091,-0.018197,2022-01-18,93436,mean
0.0009202727272727266,0.002247,2022-01-19,10107,mean
0.0007777272727272726,-0.004685,2022-01-19,14542,mean
0.003422045454545454,-0.021025,2022-01-19,14593,mean
-0.0021985909090909087,-0.016477,2022-01-19,84788,mean
-0.002937909090909091,-0.033828,2022-01-19,93436,mean
0.0009202727272727266,-0.005703,2022-01-20,10107,mean
0.0007777272727272726,-0.015816,2022-01-20,14542,mean
0.003422045454545454,-0.010347,2022-01-20,14593,mean
-0.0021985909090909087,-0.029632,2022-01-20,84788,mean
-0.002937909090909091,0.000623,2022-01-20,93436,mean
0.0009202727272727266,-0.018468,2022-01-21,10107,mean
0.0007777272727272726,-0.025576,2022-01-21,14542,mean
0.003422045454545454,-0.012765,2022-01-21,14593,mean
-0.0021985909090909087,-0.059502,2022-01-21,84788,mean
-0.002937909090909091,-0.052566,2022-01-21,93436,mean
0.0009202727272727266,0.001149,2022-01-24,10107,mean
0.0007777272727272726,0.002152,2022-01-24,14542,mean
0.003422045454545454,-0.004864,2022-01-24,14593,mean
-0.0021985909090909087,0.013327,2022-01-24,84788,mean
-0.002937909090909091,-0.014726,2022-01-24,93436,mean
0.0009202727272727266,-0.026588,2022-01-25,10107,mean
0.0007777272727272726,-0.027893,2022-01-25,14542,mean
0.003422045454545454,-0.011385,2022-01-25,14593,mean
-0.0021985909090909087,-0.031534,2022-01-25,84788,mean
-0.002937909090909091,-0.012473,2022-01-25,93436,mean
0.0009202727272727266,0.028493,2022-01-26,10107,mean
0.0007777272727272726,0.019762,2022-01-26,14542,mean
0.003422045454545454,-0.000563,2022-01-26,14593,mean
-0.0021985909090909087,-0.007954,2022-01-26,84788,mean
-0.002937909090909091,0.020699,2022-01-26,93436,mean
0.0009202727272727266,0.010549,2022-01-27,10107,mean
0.0007777272727272726,-0.000921,2022-01-27,14542,mean
0.003422045454545454,-0.002943,2022-01-27,14593,mean
-0.0021985909090909087,0.005509,2022-01-27,84788,mean
-0.002937909090909091,-0.115542,2022-01-27,93436,mean
0.0009202727272727266,0.028082,2022-01-28,10107,mean
0.0007777272727272726,0.032284,2022-01-28,14542,mean
0.003422045454545454,0.069778,2022-01-28,14593,mean
-0.0021985909090909087,0.031084,2022-01-28,84788,mean
-0.002937909090909091,0.020806,2022-01-28,93436,mean
0.0009202727272727266,0.008824,2022-01-31,10107,mean
0.0007777272727272726,0.018073,2022-01-31,14542,mean
0.003422045454545454,0.026126,2022-01-31,14593,mean
-0.0021985909090909087,0.038864,2022-01-31,84788,mean
-0.002937909090909091,0.106776,2022-01-31,93436,mean
-0.006499026884663065,-0.004668,2022-01-03,10107,ridge
-0.006824409053304182,0.00273,2022-01-03,14542,ridge
-0.004342803222262414,0.025004,2022-01-03,14593,ridge
3.79184923327662e-05,0.022118,2022-01-03,84788,ridge
-0.003757431112305939,0.135317,2022-01-03,93436,ridge
-0.00759423501721994,-0.017147,2022-01-04,10107,ridge
-0.006358623263459448,-0.004536,2022-01-04,14542,ridge
-0.008997294429979744,-0.012692,2022-01-04,14593,ridge
-0.0013170606182712676,-0.016916,2022-01-04,84788,ridge
0.014394241681501958,-0.041833,2022-01-04,93436,ridge
-0.0003600265042704616,-0.038388,2022-01-05,10107,ridge
0.003980842887396243,-0.04683,2022-01-05,14542,ridge
-0.0007821651316410085,-0.0266,2022-01-05,14593,ridge
0.003826155571391784,-0.018893,2022-01-05,84788,ridge
-0.011667725209335499,-0.053471,2022-01-05,93436,ridge
0.0017406702109199444,-0.007902,2022-01-06,10107,ridge
-0.002181181893296153,-0.000745,2022-01-06,14542,ridge
0.0010211806141249002,-0.016693,2022-01-06,14593,ridge
0.00964359574997946,-0.006711,2022-01-06,84788,ridge
-0.0063458772210204396,-0.021523,2022-01-06,93436,ridge
0.008366391148113196,0.00051,2022-01-07,10107,ridge
0.01548463760506686,-0.003973,2022-01-07,14542,ridge
-0.00045491708678210493,0.000988,2022-01-07,14593,ridge
0.008278993638743768,-0.004288,2022-01-07,84788,ridge
-0.006051443362968411,-0.035447,2022-01-07,93436,ridge
0.009877019514862811,0.000732,2022-01-10,10107,ridge
0.01002565255451264,0.011456,2022-01-10,14542,ridge
0.0039256175935528815,0.000116,2022-01-10,14593,ridge
0.007099868736231795,-0.00657,2022-01-10,84788,ridge
-0.004268780707447869,0.030342,2022-01-10,93436,ridge
0.003803382090334907,0.002259,2022-01-11,10107,ridge
0.0023447548387855958,0.010417,2022-01-11,14542,ridge
7.996379184312986e-05,0.016784,2022-01-11,14593,ridge
0.0031684677434128117,0.024002,2022-01-11,84788,ridge
0.009188815489564057,0.005935,2022-01-11,93436,ridge
0.007070029267163394,0.010445,2022-01-12,10107,ridge
0.006427721320609464,0.011645,2022-01-12,14542,ridge
0.002190711193156959,0.00257,2022-01-12,14593,ridge
0.010790432942857184,-0.000937,2022-01-12,84788,ridge
-0.00019427398433310983,0.03929,2022-01-12,93436,ridge
0.0038728100101017814,-0.042323,2022-01-13,10107,ridge
0.0038164883980492843,-0.017769,2022-01-13,14542,ridge
-0.0010182834871528094,-0.019028,2022-01-13,14593,ridge
0.0067667576481241516,-0.02417,2022-01-13,84788,ridge
0.00741743990198316,-0.067491,2022-01-13,93436,ridge
-0.002050637011858085,0.017717,2022-01-14,10107,ridge
0.0036622784314030675,0.004711,2022-01-14,14542,ridge
-0.0003112122690270055,0.005111,2022-01-14,14593,ridge
0.0018809057485103496,0.005732,2022-01-14,84788,ridge
-0.021230591708636552,0.017498,2022-01-14,93436,ridge
0.010871101199375984,-0.024339,2022-01-18,10107,ridge
0.0036124883510722204,-0.02501,2022-01-18,14542,ridge
-0.00016121798180929528,-0.018894,2022-01-18,14593,ridge
0.0028471276004005276,-0.019863,2022-01-18,84788,ridge
0.0040038160049780565,-0.018197,2022-01-18,93436,ridge
0.00909276725713974,0.002247,2022-01-19,10107,ridge
0.004719904725797785,-0.004685,2022-01-19,14542,ridge
0.0018755158610035735,-0.021025,2022-01-19,14593,ridge
0.00374740622352626,-0.016477,2022-01-19,84788,ridge
0.00028183478894447216,-0.033828,2022-01-19,93436,ridge
0.00856458074630037,-0.005703,2022-01-20,10107,ridge
0.007785962755267063,-0.015816,2022-01-20,14542,ridge
0.0015263455776843033,-0.010347,2022-01-20,14593,ridge
0.00918770338806689,-0.029632,2022-01-20,84788,ridge
-0.00670391672033799,0.000623,2022-01-20,93436,ridge
0.012656022655832832,-0.018468,2022-01-21,10107,ridge
0.003987964626412559,-0.025576,2022-01-21,14542,ridge
0.005449359366206828,-0.012765,2022-01-21,14593,ridge
0.0038080911412442433,-0.059502,2022-01-21,84788,ridge
0.0022859361972222044,-0.052566,2022-01-21,93436,ridge
0.00838178163909415,0.001149,2022-01-24,10107,ridge
0.006396177212810625,0.002152,2022-01-24,14542,ridge
0.006275759631671833,-0.004864,2022-01-24,14593,ridge
0.0027873035821574382,0.013327,2022-01-24,84788,ridge
-0.007531458700089708,-0.014726,2022-01-24,93436,ridge
0.010432632147507904,-0.026588,2022-01-25,10107,ridge
0.01387276273037652,-0.027893,2022-01-25,14542,ridge
0.006747424246091919,-0.011385,2022-01-25,14593,ridge
0.025615696959371242,-0.031534,2022-01-25,84788,ridge
0.002560845007533799,-0.012473,2022-01-25,93436,ridge
0.014901529308086985,0.028493,2022-01-26,10107,ridge
0.015939913959745308,0.019762,2022-01-26,14542,ridge
0.013043557383910184,-0.000563,2022-01-26,14593,ridge
0.022056257895387406,-0.007954,2022-01-26,84788,ridge
0.021210436054866975,0.020699,2022-01-26,93436,ridge
0.024475975418108125,0.010549,2022-01-27,10107,ridge
0.01987649820550031,-0.000921,2022-01-27,14542,ridge
0.010803651225366973,-0.002943,2022-01-27,14593,ridge
0.020113399793742978,0.005509,2022-01-27,84788,ridge
0.016984812221122008,-0.115542,2022-01-27,93436,ridge
0.022850022434052656,0.028082,2022-01-28,10107,ridge
0.016912601413122893,0.032284,2022-01-28,14542,ridge
0.011567442074839084,0.069778,2022-01-28,14593,ridge
0.022754708263131432,0.031084,2022-01-28,84788,ridge
-0.014182641103253539,0.020806,2022-01-28,93436,ridge
0.011341825950310013,0.008824,2022-01-31,10107,ridge
0.010545973405203222,0.018073,2022-01-31,14542,ridge
0.016380841703836285,0.026126,2022-01-31,14593,ridge
0.01567560035182477,0.038864,2022-01-31,84788,ridge
0.025092408124136364,0.106776,2022-01-31,93436,ridge
